web-scraper-order,web-scraper-start-url,link,link-href,details,etat,adresse,prix,image_lien-src
"1708073404-274","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=23","CONGÉLATEUR SHARP VERTICAL 8TIROIRS PLAQ ALUM
Neuf
Plateau,
Dakar

12. janv., 22:39

269 000 F Cfa

783050985","https://www.expat-dakar.com/annonce/congelateur-sharp-vertical-8tiroirs-plaq-alum-5979095","CONGÉLATEUR SHARP VERTICAL 8TIROIRS PLAQ ALUM","Neuf","Plateau

Dakar","269 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/ca98045028037a80026b6c7f70183446/-/horizon-files-prod/ed/picture/qq47vvv4/476dff1bff8baadbac7afec9b3d490c63e30fe94.jpg"
"1708073407-275","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=23","Réfrigérateur Astesh 2 porte
Neuf
Colobane,
Dakar

13. janv., 15:35

Vendeur vérifié

144 900 F Cfa

772095510","https://www.expat-dakar.com/annonce/refrigerateur-astesh-2-porte-5959485","Réfrigérateur Astesh 2 porte","Neuf","Colobane

Dakar","144 900 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/178f7ed7536a526895af2019260f4ff2/-/horizon-files-prod/ed/picture/q56xgq7n/203580a517313928664812cc891434ee968bab56.jpg"
"1708073411-276","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=23","Frigo bar
Neuf
Mermoz,
Dakar

13. janv., 17:55

99 000 F Cfa

776295555

338679373","https://www.expat-dakar.com/annonce/frigo-bar-5979674","Frigo bar","Neuf","Mermoz

Dakar","99 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/440c3b892a70a7459220b26fe8a1c768/-/horizon-files-prod/ed/picture/q8v5dx89/9f700ab6100060cb220a302708f27d21c1bfa429.jpg"
"1708073414-277","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=23","Réfrigérateur convertible
Neuf
Gueule-Tapée,
Dakar

13. janv., 22:19

180 000 F Cfa

776727484

773936501","https://www.expat-dakar.com/annonce/refrigerateur-convertible-5979769","Réfrigérateur convertible","Neuf","Gueule-Tapée

Dakar","180 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/504ede9d96fbc1ad9ea8d720aa98ddc1/-/horizon-files-prod/ed/picture/q0gwz0e6/dc9b86a8e12534b94e428675afebb23890399d8e.jpg"
"1708073417-278","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=23","Frigo Deux Portes
Neuf
Gueule-Tapée,
Dakar

13. janv., 22:24

160 000 F Cfa

776727484

773936501","https://www.expat-dakar.com/annonce/frigo-deux-portes-5979772","Frigo Deux Portes","Neuf","Gueule-Tapée

Dakar","160 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/ba4c8f89e7b767d50353effea29946f8/-/horizon-files-prod/ed/picture/qwe285v4/e81abd0eb0acaf1c027432b0d52effd2d1abffe0.jpg"
"1708073420-279","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=23","Frigo Magic Chef
Neuf
Gueule-Tapée,
Dakar

13. janv., 22:35

170 000 F Cfa

776727484

773936501","https://www.expat-dakar.com/annonce/frigo-magic-chef-5979775","Frigo Magic Chef","Neuf","Gueule-Tapée

Dakar","170 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/268458ee9565510aa6b74b7e34c22585/-/horizon-files-prod/ed/picture/q448mqze/a00411d11cd7fcbbc839c965330e0500ad56d0a4.jpg"
"1708073424-280","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=23","Frigo Bar
Neuf
Gueule-Tapée,
Dakar

13. janv., 22:45

75 000 F Cfa

776727484

773936501","https://www.expat-dakar.com/annonce/frigo-bar-5979781","Frigo Bar","Neuf","Gueule-Tapée

Dakar","75 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/1fd82b6db30c5c14437eea40db91bd32/-/horizon-files-prod/ed/picture/qj4rw7n6/dd5cbece754d53a1bd0b52989d33ea5563850bc4.jpg"
"1708073430-281","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=22","Frigo Bar
Neuf
Gueule-Tapée,
Dakar

13. janv., 22:51

80 000 F Cfa

776727484

773936501","https://www.expat-dakar.com/annonce/frigo-bar-5979782","Frigo Bar","Neuf","Gueule-Tapée

Dakar","80 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/51fb5fa4afd6dc8acc2cfad5a78a393e/-/horizon-files-prod/ed/picture/qpd67qx0/ad50196c607f7343226bd924cdb3b51ac40fbe89.jpg"
"1708073433-282","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=22","Congélateur
Neuf
Gueule-Tapée,
Dakar

13. janv., 22:56

150 000 F Cfa

776727484

773936501","https://www.expat-dakar.com/annonce/congelateur-5979784","Congélateur","Neuf","Gueule-Tapée

Dakar","150 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/51cfa3eda41bdae76ff4cd3730c73912/-/horizon-files-prod/ed/picture/qdek6j52/737e78a69616554e50d10bb0f847affef7ab4217.jpg"
"1708073436-283","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=22","Frigo Bar
Neuf
Gueule-Tapée,
Dakar

13. janv., 23:00

65 000 F Cfa

776727484

773936501","https://www.expat-dakar.com/annonce/frigo-bar-5979788","Frigo Bar","Neuf","Gueule-Tapée

Dakar","65 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/59f7321a793226e75ddb0bb3e6d76673/-/horizon-files-prod/ed/picture/q6xkm4g4/5f29be4cd3a629394bdfd2081a4b4cf6fafffee0.jpg"
"1708073439-284","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=22","Réfrigérateur magic chef
Neuf
Gueule-Tapée,
Dakar

13. janv., 23:04

130 000 F Cfa

776727484

773936501","https://www.expat-dakar.com/annonce/refrigerateur-magic-chef-5979790","Réfrigérateur magic chef","Neuf","Gueule-Tapée

Dakar","130 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/b193f7d081fbfa96599ec6b5f6f9b451/-/horizon-files-prod/ed/picture/qv4eq52v/7dea07faef1ecbed5879b23bd2208bcb4c56f303.jpg"
"1708073442-285","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=22","RÉFRIGÉRATEUR ASTECH COMBINE 3TIROIRS SILVER
Neuf
Plateau,
Dakar

14. janv., 22:42

189 000 F Cfa

774714823","https://www.expat-dakar.com/annonce/refrigerateur-astech-combine-3tiroirs-silver-5980250","RÉFRIGÉRATEUR ASTECH COMBINE 3TIROIRS SILVER","Neuf","Plateau

Dakar","189 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/64434348f49b190f436b53b9550bdb95/-/horizon-files-prod/ed/picture/qwe289v5/abba5e531b1462530859ab8d77712d20ed0e8c83.jpg"
"1708073445-286","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=22","CONGÉLATEUR ASTECH 7TIROIRS
Neuf
Plateau,
Dakar

14. janv., 23:39

309 000 F Cfa

783050985","https://www.expat-dakar.com/annonce/congelateur-astech-7tiroirs-5980277","CONGÉLATEUR ASTECH 7TIROIRS","Neuf","Plateau

Dakar","309 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/99fdaf99d2a8e8cc2fd8125e20a7892c/-/horizon-files-prod/ed/picture/qxj2zn5v/4b60c1cc567923852650a6e381ba445a0ae0217d.jpg"
"1708073448-287","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=22","Congélateur Astech CH280 HORIZONTAL 280 L
Neuf
Gueule-Tapée,
Dakar

15. janv., 11:29

200 000 F Cfa

764131369

776429866

770842756","https://www.expat-dakar.com/annonce/congelateur-astech-ch280-horizontal-280-l-5929888","Congélateur Astech CH280 HORIZONTAL 280 L","Neuf","Gueule-Tapée

Dakar","200 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/387b637646ce632ae4ae8b45ad7e4fb8/-/horizon-files-prod/ed/picture/q6xknepv/4e8b699af01c9991908a7af819a0cc2dba847dea.jpg"
"1708073451-288","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=22","Congélateur vitrine
Neuf
Plateau,
Dakar

15. janv., 17:13

777576061","https://www.expat-dakar.com/annonce/congelateur-vitrine-5980912","Congélateur vitrine","Neuf","Plateau

Dakar","","https://i.roamcdn.net/hz/ed/listing-thumb-543w/ed73e6b4058c464ecd35fce53e6a092d/-/horizon-files-prod/ed/picture/qm5p470q/6badc3a5f64ced7bc65b8dabc02434a0212bd372.jpg"
"1708073454-289","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=22","Réfrigérateur vitrine
Neuf
Plateau,
Dakar

15. janv., 17:14

777576061","https://www.expat-dakar.com/annonce/refrigerateur-vitrine-5980836","Réfrigérateur vitrine","Neuf","Plateau

Dakar","","https://i.roamcdn.net/hz/ed/listing-thumb-543w/99a81c9ae3f20c26bbe931369c67b83b/-/horizon-files-prod/ed/picture/qkrgqk58/578db7eff60005776e0b376d89da0cfa7e4250f9.jpg"
"1708073457-290","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=22","Congelateur 7tiroirs en promo
Neuf
Castor,
Dakar

15. janv., 23:03

275 000 F Cfa

772046033","https://www.expat-dakar.com/annonce/congelateur-7tiroirs-en-promo-5977518","Congelateur 7tiroirs en promo","Neuf","Castor

Dakar","275 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/95798d8cd4299460c1d59a1d614f22e3/-/horizon-files-prod/ed/picture/qdek6292/aa48b0cfb145f365650b09b735f6b9f51e1824f1.jpg"
"1708073463-291","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=21","Frigo combiné 4 tiroirs 254L
Neuf
Médina,
Dakar

15. janv., 23:03

215 000 F Cfa

772046033","https://www.expat-dakar.com/annonce/frigo-combine-4-tiroirs-254l-4041364","Frigo combiné 4 tiroirs 254L","Neuf","Médina

Dakar","215 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/753fc3b23fb30c81e9df767a3a805dff/-/horizon-files-prod/ed/picture/qeer76x/9077a2a06776e3223405ed58a47cafb46461bfc7.jpg"
"1708073466-292","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=21","Réfrigérateur a vendre
D'occasion
Ouest foire,
Dakar

16. janv., 09:33

90 000 F Cfa

777305524","https://www.expat-dakar.com/annonce/refrigerateur-a-vendre-5981012","Réfrigérateur a vendre","D'occasion","Ouest foire

Dakar","90 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/e309a377b1b43414ed656ddb387c56c2/-/horizon-files-prod/ed/picture/qm5p47dg/d37e07630c944312addcf39223936a1c052a6b62.jpg"
"1708073469-293","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=21","Refrigerateur beko 3 tiroirs 240 litres A+
Neuf
Yoff,
Dakar

16. janv., 11:05

Vendeur vérifié

225 000 F Cfa

235 000 F Cfa

Économisez 4.3%

780112425

705906186","https://www.expat-dakar.com/annonce/refrigerateur-beko-3-tiroirs-240-litres-a-5881020","Refrigerateur beko 3 tiroirs 240 litres A+","Neuf","Yoff

Dakar","225 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/a755ee985fbbad2f253a805f494dfb78/-/horizon-files-prod/ed/picture/qenq5905/cc5010b5b3fd9a7bc7258bb831fcfb4e7632378f.jpg"
"1708073472-294","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=21","Refrigerateur haier 4 tiroirs 330bs 246litres
Neuf
Yoff,
Dakar

16. janv., 11:06

Vendeur vérifié

240 000 F Cfa

255 000 F Cfa

Économisez 5.9%

780112425

705906186","https://www.expat-dakar.com/annonce/refrigerateur-haier-4-tiroirs-330bs-246litres-5763602","Refrigerateur haier 4 tiroirs 330bs 246litres","Neuf","Yoff

Dakar","240 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/15715637fb778bbb127b9875a671f155/-/horizon-files-prod/ed/picture/qv4p0gd2/e16a1f68f2c7da0fe0dffb357f12d4e771571a90.jpg"
"1708073475-295","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=21","Congélateur astech 300litres
Neuf
Plateau,
Dakar

16. janv., 12:21

Vendeur vérifié

175 000 F Cfa

774458810","https://www.expat-dakar.com/annonce/congelateur-astech-300litres-5755081","Congélateur astech 300litres","Neuf","Plateau

Dakar","175 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/2759b8c1dae9275db27b30137878d983/-/horizon-files-prod/ed/picture/qj4j729d/ab65855c076f66c000412461d117b6c01c888104.jpg"
"1708073478-296","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=21","Frigo astech combiné 3tiroirs
Neuf
Plateau,
Dakar

16. janv., 12:22

Vendeur vérifié

180 000 F Cfa

774458810","https://www.expat-dakar.com/annonce/frigo-astech-combine-3tiroirs-5687487","Frigo astech combiné 3tiroirs","Neuf","Plateau

Dakar","180 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/45aac837424796c312213e9dcb3a89a2/-/horizon-files-prod/ed/picture/qzv4zd2d/88312fa051d4617449ebc5448eecfd81beb9f48f.jpg"
"1708073481-297","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=21","Réfrigérateur combiné 5 tiroirs
Neuf
Plateau,
Dakar

16. janv., 12:23

Vendeur vérifié

265 000 F Cfa

774458810","https://www.expat-dakar.com/annonce/refrigerateur-combine-5-tiroirs-5648833","Réfrigérateur combiné 5 tiroirs","Neuf","Plateau

Dakar","265 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/c327672b41faa6dee0e7b62a0a783366/-/horizon-files-prod/ed/picture/qxj66z22/dc5bb9e7ad72997b7b9d58f5d721abda0302d0c5.jpg"
"1708073484-298","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=21","Frigo bar deska 2 portes
Neuf
Plateau,
Dakar

16. janv., 12:23

Vendeur vérifié

90 000 F Cfa

774458810","https://www.expat-dakar.com/annonce/frigo-bar-deska-2-portes-5654735","Frigo bar deska 2 portes","Neuf","Plateau

Dakar","90 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/3b6810d7109bb60f11553e5df46a158e/-/horizon-files-prod/ed/picture/qgqg9q48/4ba108a7fb2148e6af926e613c2dcaeda49df71e.jpg"
"1708073488-299","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=21","Frigo
Venant
Guediawaye,
Dakar

16. janv., 16:24

250 000 F Cfa

781373830","https://www.expat-dakar.com/annonce/frigo-5981825","Frigo","Venant","Guediawaye

Dakar","250 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/7afe84678fdb81e9df50e2c3b3fb7693/-/horizon-files-prod/ed/picture/q0gwzjww/dd365f48666181a629531f5dff62ba8b12546d7e.jpg"
"1708073491-300","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=21","RÉFRIGÉRATEUR en provenance des USA
Venant
Keur ndiaye lô,
Dakar

16. janv., 16:29

400 000 F Cfa

779394022","https://www.expat-dakar.com/annonce/refrigerateur-en-provenance-des-usa-5951322","RÉFRIGÉRATEUR en provenance des USA","Venant","Keur ndiaye lô

Dakar","400 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/a6c0b852cb8d6a3786e0d9207d61e101/-/horizon-files-prod/ed/picture/q6xkvg68/802d4ae3d567020e0e287a367aa4240cc6009105.jpg"
"1708073497-301","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=20","REFRIGERATEUR WHIRPOOL SIDE BY SIDE 2 PORTES
Neuf
Plateau,
Dakar

17. janv., 00:34

1 200 000 F Cfa

783860578","https://www.expat-dakar.com/annonce/refrigerateur-whirpool-side-by-side-2-portes-5982332","REFRIGERATEUR WHIRPOOL SIDE BY SIDE 2 PORTES","Neuf","Plateau

Dakar","1 200 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/2341183a37255a4c8054285beaeb1606/-/horizon-files-prod/ed/picture/qrzv0988/f9453e98599ecd2737665d916cc61e5f50036dd7.jpg"
"1708073500-302","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=20","Frigo bar à vendre
D'occasion
Gueule-Tapée,
Dakar

17. janv., 10:40

35 000 F Cfa

783808464","https://www.expat-dakar.com/annonce/frigo-bar-a-vendre-5982711","Frigo bar à vendre","D'occasion","Gueule-Tapée

Dakar","35 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/6fa64ddf3edef9f5363cdb808e57df41/-/horizon-files-prod/ed/picture/qxj2zr4q/76a0e9b489607ccbd44b5d3b8aae55caac381661.jpg"
"1708073503-303","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=20","REFRIGERATEUR COMBINE 3 Tiroirs
Neuf
Fass,
Dakar

17. janv., 11:32

Vendeur vérifié

250 000 F Cfa

777552271","https://www.expat-dakar.com/annonce/refrigerateur-combine-3-tiroirs-5982116","REFRIGERATEUR COMBINE 3 Tiroirs","Neuf","Fass

Dakar","250 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/a0602398009d8f86678df127868d78c1/-/horizon-files-prod/ed/picture/qpd67e4j/408bfbeda5bd56f5b39d37a4645b732080162ee1.jpg"
"1708073506-304","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=20","Réfrigérateur

Amitié,
Dakar

17. janv., 12:41

50 000 F Cfa

774816415","https://www.expat-dakar.com/annonce/refrigerateur-5982859","Réfrigérateur","","Amitié

Dakar","50 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/89ae1dcdd03760d7f1ab0eb208148f53/-/horizon-files-prod/ed/picture/qj4rw8pr/8b6090f3ae393c1e4a5680805827efc885f0b1be.jpg"
"1708073510-305","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=20","Congélateur 150 Litres
Neuf
Parcelles Assainies,
Dakar

17. janv., 13:01

Vendeur vérifié

150 000 F Cfa

772391010

773041633

338357221","https://www.expat-dakar.com/annonce/congelateur-150-litres-4814189","Congélateur 150 Litres","Neuf","Parcelles Assainies

Dakar","150 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/bc95784a1f89d708ec2101f90fbe62aa/-/horizon-files-prod/ed/picture/q7kr74z/b64208e619e1d7e9e41efeb3470d47bdd0dba250.png"
"1708073513-306","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=20","Réfrigérateur VITRINE Deska
Neuf
Plateau,
Dakar

17. janv., 16:03

285 000 F Cfa

768013040

768013040

776561144","https://www.expat-dakar.com/annonce/refrigerateur-vitrine-deska-5983090","Réfrigérateur VITRINE Deska","Neuf","Plateau

Dakar","285 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/029e123ca29960a4af7296feeae4c42a/-/horizon-files-prod/ed/picture/qv4eq7jv/18052c6b1dc3d0edd953ef98628ee60353bfee40.jpg"
"1708073516-307","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=20","Frigo combiné beko 4T 340L
Neuf
Plateau,
Dakar

17. janv., 18:02

290 000 F Cfa

778452442

778452442","https://www.expat-dakar.com/annonce/frigo-combine-beko-4t-340l-3748840","Frigo combiné beko 4T 340L","Neuf","Plateau

Dakar","290 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/c6ec182cafa6f36fc4c75d7aa829aa58/-/horizon-files-prod/ed/picture/qdgre68/3d03110347c69b32e21f8288cc04501c2746f523.jpg"
"1708073519-308","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=20","CONGELATEUR HISENSE 900LITRES SILVER
Neuf
Plateau,
Dakar

17. janv., 22:31

549 000 F Cfa

770723466","https://www.expat-dakar.com/annonce/congelateur-hisense-900litres-silver-5983417","CONGELATEUR HISENSE 900LITRES SILVER","Neuf","Plateau

Dakar","549 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/6708430d6b33e16a67389996b9531a89/-/horizon-files-prod/ed/picture/q2jqd4gd/04914ef48161a0d1f0c7d6e8b9de59c73ab4e934.jpg"
"1708073522-309","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=20","RÉFRIGÉRATEUR BEKO 2PORTES NOFROST INVERTER NOIR
Neuf
Plateau,
Dakar

17. janv., 23:12

379 000 F Cfa

774714823","https://www.expat-dakar.com/annonce/refrigerateur-beko-2portes-nofrost-inverter-noir-5983444","RÉFRIGÉRATEUR BEKO 2PORTES NOFROST INVERTER NOIR","Neuf","Plateau

Dakar","379 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/9212a1d1ccb2bbff6015ac9d940fea13/-/horizon-files-prod/ed/picture/q6xkmgzj/af9aac9d2ad71392689015ffa2c23bba84699146.jpg"
"1708073525-310","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=20","Congélateur 6 compartiments
Venant
Patte d‘oie,
Dakar

18. janv., 10:25

150 000 F Cfa

775780184

778683037","https://www.expat-dakar.com/annonce/congelateur-6-compartiments-5983315","Congélateur 6 compartiments","Venant","Patte d‘oie

Dakar","150 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/a9be28bb0b14894e97453ee2f13a1079/-/horizon-files-prod/ed/picture/qj4rwnq8/2eda7673ed2897a06d2953d2c537e0f91d7ae586.jpg"
"1708073531-311","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=19","Congélateur 200 litre
Neuf
Colobane,
Dakar

18. janv., 14:55

Vendeur vérifié

134 900 F Cfa

772095510","https://www.expat-dakar.com/annonce/congelateur-200-litre-5922046","Congélateur 200 litre","Neuf","Colobane

Dakar","134 900 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/86eeb7be89de8b3c1fe5e94a9b835cb9/-/horizon-files-prod/ed/picture/qv4ege02/d02eafb3ac64e0c7e0bc908fd25c333b96c61793.jpg"
"1708073534-312","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=19","FRIGO COMBINÉ ENDURO 5 TIROIRS TRÈS BONNE QUALITÉ
Neuf
Plateau,
Dakar

1. août '23, 14:29

Vendeur vérifié

320 000 F Cfa

775267261

338423746","https://www.expat-dakar.com/annonce/frigo-combine-enduro-5-tiroirs-tres-bonne-qualite-2883912","FRIGO COMBINÉ ENDURO 5 TIROIRS TRÈS BONNE QUALITÉ","Neuf","Plateau

Dakar","320 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/674dfbb5bd18577ac37af958c510e19a/-/horizon-files-prod/ed/picture/qm962dz/f1e6ee255814132360b48a1e2601dcf4a3046fc0.jpg"
"1708073537-313","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=19","FrIgo Bar 500watt
Venant
Parcelles Assainies,
Dakar

18. janv., 17:51

60 000 F Cfa

771831315","https://www.expat-dakar.com/annonce/frigo-bar-500watt-5959740","FrIgo Bar 500watt","Venant","Parcelles Assainies

Dakar","60 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/ac8eae498d5ca0c3daefcf3b9b9e1167/-/horizon-files-prod/ed/picture/qdeknq60/5af9bf217d0b57fe97e6cdb163adecb04bdc0d25.jpg"
"1708073540-314","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=19","CONGÉLATEUR 360LITRES ICONA HORIZONTAL SOLAIRE BLANC
Neuf
Plateau,
Dakar

18. janv., 23:52

349 000 F Cfa

783050985","https://www.expat-dakar.com/annonce/congelateur-360litres-icona-horizontal-solaire-blanc-5984447","CONGÉLATEUR 360LITRES ICONA HORIZONTAL SOLAIRE BLANC","Neuf","Plateau

Dakar","349 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/3a4f9c916954222399786337b6793560/-/horizon-files-prod/ed/picture/q0gw0p08/863a0321ee142f32bc034babd9a78a6ce028757b.jpg"
"1708073544-315","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=19","CONGÉLATEUR 160LITRES ICONA HORIZONTAL SOLAIRE BLANC
Neuf
Plateau,
Dakar

18. janv., 23:58

229 000 F Cfa

770723466","https://www.expat-dakar.com/annonce/congelateur-160litres-icona-horizontal-solaire-blanc-5984453","CONGÉLATEUR 160LITRES ICONA HORIZONTAL SOLAIRE BLANC","Neuf","Plateau

Dakar","229 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/004550634091fc198080eaa2fe2fdcf4/-/horizon-files-prod/ed/picture/q448qjq2/4b9ecf387934bd5f924987c7babf6a54248cfeaf.jpg"
